docid,recordid,oclc,locnum,includedbc,author,authordate,imprint,inferreddate,place,enumcron,subjects,genres,title
nc01.ark+=13960=t3st8pq36,419166,3736596.0,PZ8.S25Roo,fuzzymatch,"Sandburg, Carl,",,"New York;Harcourt, Brace;c1922;(Rahway, N.J.;Quinn & Boden Company)",1922,nyu,,"Children's stories, American",,Rootabaga stories
mdp.39015066624779,1418772,3534050.0,,fuzzymatch,"Collodi, Carlo,",,Boston;Ginn;c1904,1904,mau,,,,"Pinocchio, the adventures of a marionette"
mdp.39015078565937,1423945,67414386.0,,fuzzymatch,"Swift, Jonathan,",,Halifax;Wilner and Sowerby;1859.,1859,nsc,,,,Gulliver's travels into several remote nations of the world
mdp.39015078566604,1022866,67161079.0,PZ3.S9765G95,fuzzymatch,"Swift, Jonathan,",,"Garden City, N.Y.;Doubleday, Page & company;1912.",1912,nyu,,,,Gulliver's travels
uc2.ark+=13960=t1hh6cg5d,7665931,2378930.0,,fuzzymatch,"London, Jack,",,"New York;McKinlay, Stone & Mackenzie;c1907, 1917 printing",1907,nyu,,,,Before Adam
uiuo.ark+=13960=t5v70457m,1019889,550541.0,PZ3.B790P (Office),fuzzymatch,"Bront??, Charlotte,",,"London;Smith, Elder & co.;1857.",1857,enk,v. 2,,,The professor
uc2.ark+=13960=t88g8gj85,6154516,10991916.0,,fuzzymatch,"Lang, Andrew,",,"Bristol;J. W. Arrowsmith;London;Simpkin, Marshall & Co.;1889.",1889,enk,,,,Prince Prigio
uc2.ark+=13960=t0js9jf6f,6155619,223142.0,,fuzzymatch,"Bierce, Ambrose,",,New York;Boni & Liveright;1918.,1918,xx ,,,,Can such things be?
mdp.39015004301845,392071,952134.0,PR4165.A2 1899 vol. 4,fuzzymatch,"Bront??, Charlotte,",,New York;London;Harper & brothers;1900.,1900,nyu,,,,The professor
mdp.39015080464020,6768020,,PR4726.G6 1922,fuzzymatch,"Grahame, Kenneth,",,"New York;Dodd, Mead & Co.;c1922.",1922,nyu,,Brothers and sisters;Juvenile fiction,,The golden age
uc1.32106019430328,536321,556514.0,,fuzzymatch,"Kipling, Rudyard,",,"London;Macmillan and co., limited;1909.",1909,enk,,,,Actions and reactions
uva.x004507096,9775561,1372250.0,PZ3.B5683E,fuzzymatch,"Blackwood, Algernon,",,New York;H. Holt and company;1910,1909,enk,,,,The education of Uncle Paul
inu.32000000659617,8570152,18661692.0,,fuzzymatch,"Sharp, William,",,"Boston;Roberts Bros.; [etc., etc.;1895.",1895,mau,,,,The mountain lovers
uc1.$b807329,5900623,27483762.0,,fuzzymatch,"Cooper, James Fenimore,",,"Philadelphia;Carey, Lea, & Blanchard;1835.",1835,pau,,Utopias;Fiction,,The Monikins
mdp.39015078567123,1423878,67414349.0,,fuzzymatch,"Swift, Jonathan,",,London;Printed for the proprietor;1839.,1839,enk,,,,Gulliver's travels into several remote nations of the world
mdp.39015078566059,1424105,14255791.0,,fuzzymatch,"Swift, Jonathan,",,New York and;London;G.P. Putnam's sons;1887.,1887,nyu,v.1,,,Gulliver's travels
uva.x000504134,9793964,4401199.0,,fuzzymatch,"Grahame, Kenneth,",,New York;London;J. Lane;1910.,1910,nyu,,,,The golden age
mdp.39015005765279,1909915,2274716.0,,fuzzymatch,"Carroll, Lewis,",,Philadelphia;H. Altemus;c1897,1897,pau,,,,Through the looking-glass and what Alice found there
mdp.39015078565804,1423989,26739571.0,,fuzzymatch,"Swift, Jonathan,",,New York;Allen Bros.;1869.,1869,nyu,,,,Gulliver's travels into several remote nations of the world
nyp.33433074864111,434930,305520.0,PZ3.G7626W,fuzzymatch,"Grahame, Kenneth,",,New York;C. Scribner's sons;1908.,1908,nyu,,Animals;Juvenile fiction,,The wind in the willows
nyp.33433074939996,8663670,5631442.0,PZ3.B543Do2,fuzzymatch,"Biss, Gerald.",,New York;Putnam;1920.,1920,nyu,,Werewolves;Fiction,,The door of the unreal
mdp.39015002758475,1911320,3736596.0,,fuzzymatch,"Sandburg, Carl,",,"New York;Harcourt, Brace and company;c1922",1922,nyu,,,,Rootabaga stories
uva.x001086289,9776685,5578789.0,PZ7.G655L,fuzzymatch,"Gordon, Elizabeth,",,"Chicago;New York;Rand, McNally & company;c1915",1915,ilu,,,,Loraine and the little people
nc01.ark+=13960=t4jm3d47b,12189287,4652163.0,,fuzzymatch,"Swift, Jonathan,",,New York;Manhattan Press;1900?,1900,nyu,,,,Gulliver's travels
nc01.ark+=13960=t6640tr3x,12192478,34075228.0,,fuzzymatch,"MacDonald, George,",,Philadelphia;London;J.B. Lippincott;1908.,1908,xx ,,,,The princess and Curdie
nyp.33433074847991,284033,1161161.0,PZ3.B934La,fuzzymatch,"Burnett, Frances Hodgson,",,"New York;Moffat, Yard and company;1909.",1909,nyu,,,,The land of the blue flower
mdp.39015008255252,1186452,5543188.0,,fuzzymatch,"Stevenson, Robert Louis,",,New York;Scribner;c1905.,1905,nyu,,,,The merry men and other tales and fables ; Strange case of Dr. Jekyll and Mr. Hyde
nyp.33433082303581,8689238,592067.0,PZ8.G358Z,fuzzymatch,"Clapp, Eva Katherine,",,Chicago;Lansing;R. Smith Printing Co.;1901,1901,ilu,,,,"Zauberlinda, the wise witch;"
nc01.ark+=13960=t00z87j5z,12192563,37238026.0,,fuzzymatch,"Grahame, Kenneth,",,New York;C. Scribner's Sons;1912.,1912,nyu,,,,The wind in the willows
mdp.39015078566232,1424187,5185342.0,,fuzzymatch,"Swift, Jonathan,",,London;J.M. Dent and co.;1896.,1896,enk,,,,Gulliver's travels into several remote nations of the world
mdp.49015001290510,4512175,81107326.0,,fuzzymatch,"Stevenson, Robert Louis,",,New York;Current Opinion;1922.,1922,nyu,,,,The strange case of Dr. Jekyll and Mr. Hyde
mdp.39015063512977,284033,1161161.0,PZ3.B934La,fuzzymatch,"Burnett, Frances Hodgson,",,"New York;Moffat, Yard and company;1909.",1909,nyu,,,,The land of the blue flower
mdp.39015063759651,242089,3090343.0,PR5079.T34 1889,fuzzymatch,"Morris, William,",,London;Reeves and Turner;1889.,1889,enk,,,,A tale of the house of the Wolfings and all the kindreds of the mark
mdp.39015078566794,1424280,34165722.0,,fuzzymatch,"Swift, Jonathan,",,London;J. M. Dent and co.;1904.,1904,enk,,,,Gulliver's travels into several remote nations of the world
mdp.39015078566430,1423968,23258750.0,,fuzzymatch,"Swift, Jonathan,",,London;S.O. Beeton;1864.,1864,enk,,,,Gulliver's travels into several remote nations of the world
nc01.ark+=13960=t8v995442,4966375,3343074.0,PZ7.B327Li,taggedfantasy,"Baum, L. Frank",,Indianapolis;The Bowen-Merrill Co.;1902.,1902,inu,,Santa Claus;Christmas stories;Fantasy;Fairies;Juvenile fiction,,The life and adventures of Santa Claus
nyp.33433074896071,8666765,4886024.0,,fuzzymatch,"MacDonald, George,",,"New York;A.L. Burt, Publisher;1890?",1890,nyu,,English fiction,,At the back of the north wind
mdp.39015074391536,5843664,12902479.0,PZ8.C238D4 1913,taggedfantasy,"Carryl, Charles E.",,Boston;New York;Houghton Mifflin;1913.,1913,mau,,Fantasy,,Davy and the goblin
mdp.39015066904783,1031540,1413723.0,PZ7.M1475A6,fuzzymatch,"MacDonald, George,",,Philadelphia;D. McKay;c1919.,1919,pau,,,,At the back of the North Wind
nyp.33433075746887,8667942,22153351.0,,fuzzymatch,"Sharp, William,",,London;J. Lane;Boston;Roberts;1895.,1895,enk,,,,The mountain lovers
uc2.ark+=13960=t87h1g288,630217,169482.0,PZ3.L846B2,fuzzymatch,"London, Jack,",,New York;London;The Macmillan company;1907.,1907,nyu,,,,Before Adam
mdp.39076002242886,9926546,51302843.0,,taggedfantasy,"Doty, Douglas Zabriskie,",,New York;J.F. Taylor;1902.,1902,nyu,,Adventure stories;Boys;Fantasy fiction;Juvenile fiction;Dolls,,Andy's adventures on Noah's ark
mdp.39015078565556,1423873,67414344.0,,fuzzymatch,"Swift, Jonathan,",,Paris;Baudry's European library;1838.,1838,fr ,v.2,,,Gulliver's travels into several remote nations of the world
mdp.39015078566802,1424277,13045728.0,,fuzzymatch,"Swift, Jonathan,",,New York;P. F. Collier & son;1903.,1903,nyu,,,,Gulliver's travels
uc1.b117774,6610336,18939696.0,,fuzzymatch,"Verne, Jules,",,"London;S. Low, Marston, Searle & Rivington;1887.",1887,enk,,,,The clipper of the clouds
mdp.39015078566265,3907111,8982571.0,,fuzzymatch,"Swift, Jonathan,",,Philadelphia;H. Altemus;c1899.,1899,pau,,,,Gulliver's travels into some remote regions of the world
uc2.ark+=13960=t9183968r,3912340,6663515.0,PZ3.G7626G,fuzzymatch,"Grahame, Kenneth,",,Chicago;Stone & Kimball;1895.,1895,ilu,,,,The golden age
uc1.b4101348,6154516,10991916.0,,fuzzymatch,"Lang, Andrew,",,"Bristol;J. W. Arrowsmith;London;Simpkin, Marshall & Co.;1889.",1889,enk,,,,Prince Prigio
mdp.39015078566760,1112803,3699308.0,PZ7.S979GL,fuzzymatch,"Swift, Jonathan,",,London;T. C. & E. C. Jack;New York;E. P. Dutton & co.;1906,1906,enk,,"Lang, John",,Gulliver's travels in Lilliput and Brobdingnag
uva.x004152854,9787447,6958548.0,,fuzzymatch,"Carroll, Lewis,",,Philadelphia;H. Altemus;c1896.,1896,pau,,,,Alice's adventures in Wonderland
mdp.39015078566109,1112360,9029173.0,PZ3.S9765G15,fuzzymatch,"Swift, Jonathan,",,"New York, London [etc.;Cassell & company, limited;c1884",1884,nyu,,,,Gulliver's travels into several remote regions of the world
mdp.39015078566695,1424314,39371234.0,,fuzzymatch,"Swift, Jonathan,",,New York;A.L. Burt company;191-?,1910,nyu,,,,Gulliver's travels into several remote nations of the world
njp.32101075985729,10250470,4815457.0,,fuzzymatch,"Carroll, Lewis,",,New York;Macmillan & co.;1875.,1875,nyu,,,,Through the looking-glass
uva.x000827277,9776505,606340467.0,PZ8.D666S4,fuzzymatch,"Carroll, Lewis,",,London;Macmillan;1894,1898,enk,,,,Sylvie and Bruno
uva.x030802527,9776674,18353059.0,PZ7.C817Pu,fuzzymatch,"Cory, David Magie,",,New York;Harper & brothers;c1922,1922,nyu,,Animals;Folklore,,Puss junior and Robinson Crusoe
mdp.39015078566885,1424239,28134119.0,,fuzzymatch,"Swift, Jonathan,",,New York;Chatterton-Peck co.;190-,1900,nyu,,,,Gulliver's travels into some remote regions of the world
mdp.39015078566489,2431795,35259294.0,,fuzzymatch,"Swift, Jonathan,",,New York;and London;Harper & brothers;1921.,1921,nyu,,,,Gulliver's travels into several remote nations of the world
uc1.b3868727,6738571,1571732.0,PR6005.O38B7 1920,fuzzymatch,"Colum, Padraic,",,New York;The Macmillan Company;1920.,1920,nyu,,,,The boy apprenticed to an enchanter
uc1.b4380738,536321,556514.0,,fuzzymatch,"Kipling, Rudyard,",,"London;Macmillan and co., limited;1909.",1909,enk,,,,Actions and reactions
mdp.39015063746518,205634,8659921.0,,fuzzymatch,"Field, Eugene,",,New York;C. Scribner's sons;1891.,1891,nyu,,,,A little book of profitable tales
nyp.33433082531603,1909915,2274716.0,,fuzzymatch,"Carroll, Lewis,",,Philadelphia;H. Altemus;c1897,1897,pau,,,,Through the looking-glass and what Alice found there
mdp.39076002449382,9928764,22300250.0,,taggedfantasy,"Bowen, William,",,"New York;The Macmillan Co.;1922, c1921.",1921,nyu,,Boys;Fantasy fiction;Juvenile fiction;Pirates,,The old tobacco shop
mdp.39015078565606,1423817,30869294.0,,fuzzymatch,"Swift, Jonathan,",,"London;Printed for J. Walker and co. [etc.] by S. Hamilton, Weybridge, Surrey;1815.",1815,enk,,,,Gulliver's travels into several remote nations of the world
uc2.ark+=13960=t9r20w429,7674172,13393303.0,,fuzzymatch,"Stevenson, Robert Louis,",,London;Longmans;1901.,1901,enk,,,,The strange case of Dr. Jekyll and Mr. Hyde
uc2.ark+=13960=t57d2rd92,7661818,3012638.0,,taggedfantasy,"Harte, Bret,",,"Boston;New York;Houghton, Mifflin, and Company;1887, c1886;(Cambridge;The Riverside Press)",1886,mau,,Juvenile literature;Stanislaus River (Calif.);Gold mines and mining;Fantasy games;California;Juvenile fiction;Pirates,,The queen of the Pirate Isle
mdp.39015063919990,245278,3285318.0,PZ3.H123Mah,fuzzymatch,"Haggard, H. Rider",,New York;H. Holt and company;1911.,1911,nyu,,,,The mahatma and the hare;
nyp.33433074936489,5144457,945091.0,PZ3.B277Li,taggedfantasy,"Barrie, J. M.",,New York;Charles Scribner's Sons;MDCCCCII [1902,1902,nyu,,"Kensington Gardens (London, England);Fantasy;Juvenile fiction;Children's literature, English",,"The little white bird; or, Adventures in Kensington gardens"
mdp.39015047661254,436426,48574256.0,,fuzzymatch,"Grahame, Kenneth,",,"New York;J. Lane co. [etc., etc.;1919.",1919,nyu,,,,The golden age
mdp.39015078566968,1424165,34057937.0,,fuzzymatch,"Swift, Jonathan,",,New York;McLoughlin brothers;189-?,1890,nyu,,,,Gulliver's travels into some remote regions of the world
uc2.ark+=13960=t2j67fg4m,7688427,6131471.0,,fuzzymatch,"Griffith, George Chetwynd.",,London;F. V. White;1897.,1897,enk,,,,The romance of Golden Star
uc2.ark+=13960=t93776w9r,245278,3285318.0,PZ3.H123Mah,fuzzymatch,"Haggard, H. Rider",,New York;H. Holt and company;1911.,1911,nyu,,,,The mahatma and the hare;
mdp.39015078565754,1423813,2998556.0,,fuzzymatch,"Swift, Jonathan,",,Glasgow;J. Lumsden & son;1815.,1815,stk,,,,"The adventures of Captain Gulliver, in a voyage to Lilliput"
mdp.39015078566877,1424243,37256124.0,,fuzzymatch,"Swift, Jonathan,",,"London;G.Routledge & sons, limited;New York;E.P.Dutton & co.;190-?",1900,enk,,,,Gulliver's travels
mdp.39015078565523,1423877,51480540.0,,fuzzymatch,"Swift, Jonathan,",,"London;Scott, Webster, and Geary;1839.",1839,enk,,,,Gulliver's travels into several remote nations of the world
uc2.ark+=13960=t8qb9w55s,6153421,20616394.0,,fuzzymatch,"Molesworth,",,New York;Macmillan;1893.,1893,nyu,,,,"Four winds farm ; and, The children of the castle"
uc2.ark+=13960=t17m0k93z,7701214,13315527.0,,fuzzymatch,"MacDonald, George,",,Boston;Loring;185-?,1850,mau,,,,Phantastes: A faerie romance for men and women
nc01.ark+=13960=t53f5v60h,1031540,1413723.0,PZ7.M1475A6,fuzzymatch,"MacDonald, George,",,Philadelphia;D. McKay;c1919.,1919,pau,,,,At the back of the North Wind
nyp.33433074930086,8664216,6623399.0,,fuzzymatch,"Bront??, Charlotte,",,Leipzig;B. Tauchnitz;1857.,1857,gw ,,,,The professor
uva.x000835612,9795603,1385384.0,,taggedfantasy,"Baum, L. Frank",,Chicago;Reilly & Lee Co.;c1913,1913,xx ,,Fantasy,,The patchwork girl of Oz
uc1.b2505546,7903444,19838384.0,,fuzzymatch,"Carroll, Lewis,",,New York;Macmillan;1897.,1897,nyu,,,,Alice's adventures in wonderland
nyp.33433076024326,8689996,1160281.0,PS3523.O64F3 1906,fuzzymatch,"Lorimer, George Horace,",,New York;D. Appleton and Company;1906.,1906,nyu,,,,The false gods
mdp.39015035320350,630217,169482.0,PZ3.L846B2,fuzzymatch,"London, Jack,",,New York;London;The Macmillan company;1907.,1907,nyu,,,,Before Adam
mdp.39015078565705,1423873,67414344.0,,fuzzymatch,"Swift, Jonathan,",,Paris;Baudry's European library;1838.,1838,fr ,v.1,,,Gulliver's travels into several remote nations of the world
mdp.39015063511698,124302,7521814.0,PZ3,fuzzymatch,"Cooper, James Fenimore,",,New York;D. Appleton and Company;1881.,1881,nyu,,Utopias;Fiction,,The Monikins
uc1.b4103987,6155619,223142.0,,fuzzymatch,"Bierce, Ambrose,",,New York;Boni & Liveright;1918.,1918,xx ,,,,Can such things be?
mdp.39015078575985,1424385,3820076.0,,fuzzymatch,"Swift, Jonathan,",,"New York;Dodd, Mead & company;London;W. Heinemann;1920?",1920,nyu,,,,Gulliver's travels into Lilliput and Brobdingnag
mdp.39015078566828,1424264,37256525.0,,fuzzymatch,"Swift, Jonathan,",,Boston;D.C. Heath & co.;1901.,1901,mau,,,,Gulliver's travels into several remote regions of the world
nc01.ark+=13960=t7qn76c6r,12193044,1168387.0,,fuzzymatch,"Grahame, Kenneth,",,New York;John Lane: The Bodley Head;1902.,1902,nyu,,,,The golden age
nnc1.cu58361391,8434269,21708725.0,,taggedfantasy,"Thurber, Alwyn M.",,Chicago;F. M. Harley Publishing Co.;c1895,1895,ilu,,Fantasy fiction,,The hidden faith
uva.x000591029,9784373,7432431.0,,fuzzymatch,"Verne, Jules,",,New York;Scribner;1905.,1905,nyu,,,,Around the world in eighty days
mdp.39015078566752,1112803,3699308.0,PZ7.S979GL,fuzzymatch,"Swift, Jonathan,",,London;T. C. & E. C. Jack;New York;E. P. Dutton & co.;1906,1906,enk,,"Lang, John",,Gulliver's travels in Lilliput and Brobdingnag
uc1.l0063361513,8660755,11198587.0,,fuzzymatch,"Bangs, John Kendrick,",,"New York;London;Harper & brothers;1900, c1899.",1899,nyu,,,,The enchanted typewriter
mdp.39015078566422,1423977,67414397.0,,fuzzymatch,"Swift, Jonathan,",,Boston;J. Redpath;New York;The American news co.;1864,1864,mau,,,,Gulliver's travels
nyp.33433074847538,8659720,2484996.0,PZ3.B933S,fuzzymatch,"Burnet, Dana,",,New York and London;Harper;c1916.,1916,nyu,,,,The shining adventure
uc2.ark+=13960=fk24b2x79k,284033,1161161.0,PZ3.B934La,fuzzymatch,"Burnett, Frances Hodgson,",,"New York;Moffat, Yard and company;1909.",1909,nyu,,,,The land of the blue flower
uva.x004614893,9776684,543957.0,PZ7.G22P,fuzzymatch,"Gates, Eleanor,",,New York;Grosset & Dunlap;1913,1912,nyu,,,,The poor little rich girl
mdp.39015026811227,582664,3282752.0,,fuzzymatch,"Bront??, Charlotte,",,London;New York [etc.;H. Frowde;1906,1906,enk,,,,The professor
mdp.39015078567206,1424235,67414479.0,,fuzzymatch,"Swift, Jonathan,",,New York;Boston;H.M.Caldwell company;190-,1900,nyu,,,,Gulliver's travels in Lilliput and Brobdingnag
mdp.39015078566133,1424067,6189320.0,,fuzzymatch,"Swift, Jonathan,",,London;New York;G. Routledge and sons;1880.,1880,enk,,,,Gulliver's travels into several remote regions of the world
mdp.49015001259317,4508972,23999674.0,PZ3.Z7626G5,fuzzymatch,"Grahame, Kenneth,",,London;New York;John Lane ...;1900.,1900,enk,,,,The golden age
mdp.39015008859509,434930,305520.0,PZ3.G7626W,fuzzymatch,"Grahame, Kenneth,",,New York;C. Scribner's sons;1908.,1908,nyu,,Animals;Juvenile fiction,,The wind in the willows
mdp.39015085432923,5144563,16947978.0,,taggedfantasy,"Barrie, J. M.",,"Toronto;Copp, Clark Company, Ltd.;MDCCCCII [1902",1902,onc,,"Kensington Gardens (London, England);Fantasy;Juvenile fiction;Children's literature, English",,"The little white bird; or, Adventures in Kensington Gardens"
mdp.39015078565994,1423856,40634937.0,,fuzzymatch,"Swift, Jonathan,",,London;Printed and published by R. Brown;1829.,1829,enk,,,,Gulliver's travels into several remote nations of the world
njp.32101064788175,8921461,1372302.0,,fuzzymatch,"Blackwood, Algernon,",,"London;Macmillan and Co., Limited;1909.",1909,enk,,,,The education of Uncle Paul
mdp.39015078566547,1424362,67414523.0,,fuzzymatch,"Swift, Jonathan,",,New York;Sully and Kleinteich;1915,1915,nyu,,,,Gulliver's travels
mdp.39015078565812,1423994,67414404.0,,fuzzymatch,"Swift, Jonathan,",,New York;The American news company;187-?,1870,nyu,,,,Travels into several remote nations of the world. In four parts
uc2.ark+=13960=t2d797s9f,6497743,23022093.0,,fuzzymatch,"Gates, Eleanor,",,New York;Duffield & company;1913.,1913,nyu,,,,The poor little rich girl
mdp.39015078566810,1424271,67414482.0,,fuzzymatch,"Swift, Jonathan,",,Boston;Ginn & company;1902.,1902,mau,,,,Gulliver's travels
mdp.39015078566729,1112804,3923750.0,PZ3.S9765G36,fuzzymatch,"Swift, Jonathan,",,London;J.M. Dent & Co.;New York;E.P. Dutton & Co.;1909.,1909,enk,,"Early works to 1800;Travelers;Voyages, Imaginary;Gulliver, Lemuel (Fictitious character);Fiction",,Gulliver's travels into several remote nations of the world
uc1.b3321341,7914924,43705264.0,,fuzzymatch,"Cooper, James Fenimore,",,New York;Stringer and Townsend;1856.,1856,nyu,,,,The monikins
mdp.39015078566596,1112805,3851581.0,PZ3.S9765G97,fuzzymatch,"Swift, Jonathan,",,New York;London;Harper & Brothers;1913.,1913,nyu,,,,Gulliver's travels into several remote nations of the world
mdp.39015057979646,1023634,11162587.0,PZ7.D666S,fuzzymatch,"Carroll, Lewis,",,London;New York;Macmillan and Co.;1889.,1889,enk,,,,Sylvie and Bruno
mdp.39015078576512,2433943,3923750.0,PZ3.S9765G36,fuzzymatch,"Swift, Jonathan,",,London;J.M. Dent & Co.;New York;E.P. Dutton & Co.;1909.,1909,enk,,,,Gulliver's travels into several remote nations of the world
